,experience,weeks,education,occupation_white,industry_yes,south_yes,smsa_yes,married_yes,gender_male,union_yes,ethnicity_other,wage_class
2589,14,48,12,1,0,0,1,1,1,1,1,very high
2590,15,47,12,1,0,0,1,1,1,1,1,very high
2591,31,46,10,0,0,0,1,1,1,1,1,average
2592,32,47,10,0,0,0,1,1,1,1,1,average
2593,33,47,10,0,0,0,1,1,1,1,1,high
2594,34,47,10,0,0,0,1,1,1,1,1,high
2595,35,47,10,0,0,0,1,1,1,1,1,very high
2596,36,47,10,0,0,0,1,1,1,1,1,very high
2597,37,47,10,0,0,0,1,1,1,1,1,very high
2598,9,49,16,1,0,0,1,0,0,0,1,average
2599,10,49,16,1,0,0,1,0,0,0,1,average
2600,11,47,16,1,0,0,1,0,0,0,1,average
2601,12,48,16,1,0,0,1,0,0,0,1,average
2602,13,48,16,1,0,0,1,0,0,0,1,high
2603,14,47,16,1,0,0,1,0,0,0,1,high
2604,15,48,16,1,0,0,1,0,0,0,1,high
2605,16,47,11,1,0,1,1,0,0,0,0,low
2606,17,50,11,1,0,1,1,0,0,0,0,low
2607,18,50,11,1,0,1,1,0,0,0,0,average
2608,19,50,11,1,0,1,1,0,0,0,0,average
2609,20,50,11,1,0,1,1,0,0,0,0,average
2610,21,49,11,1,0,1,1,0,0,0,0,average
2611,22,47,11,1,0,1,1,0,0,0,0,average
2612,13,50,9,0,0,0,0,1,1,0,1,low
2613,14,50,9,0,0,0,0,1,1,0,1,low
2614,15,49,9,0,0,0,0,1,1,0,1,low
2615,16,50,9,0,0,0,0,1,1,0,1,low
2616,17,50,9,0,0,0,0,1,1,0,1,low
2617,18,50,9,0,0,0,0,1,1,0,1,low
2618,19,49,9,0,0,0,0,1,1,0,1,low
2619,20,46,11,0,0,1,1,0,0,1,0,low
2620,21,45,11,0,0,1,1,0,0,1,0,low
2621,22,41,11,0,0,1,1,0,0,1,0,low
2622,23,40,11,0,0,1,1,0,0,0,0,low
2623,24,38,11,0,0,1,1,0,0,1,0,low
2624,25,42,11,1,0,1,1,0,0,0,0,low
2625,26,36,11,1,0,1,1,0,0,0,0,low
2626,27,47,12,1,0,0,0,1,1,0,1,average
2627,28,48,12,1,0,0,0,1,1,0,1,average
2628,29,48,12,1,0,0,0,1,1,0,1,average
2629,30,48,12,1,0,0,0,1,1,0,1,average
2630,31,47,12,1,0,0,0,1,1,0,1,high
2631,32,49,12,0,0,0,0,1,1,0,1,high
2632,33,47,12,1,0,0,0,1,1,0,1,high
2633,21,50,12,1,0,1,1,1,1,0,1,high
2634,22,50,12,1,0,1,1,1,1,0,1,high
2635,23,49,12,1,0,1,1,1,1,0,1,high
2636,24,50,12,1,0,1,1,1,1,0,1,very high
2637,25,52,12,1,0,1,1,1,1,0,1,very high
2638,26,50,12,1,0,1,1,1,1,0,1,high
2639,27,50,12,1,0,1,1,1,1,0,1,very high
2640,3,50,15,1,1,0,1,1,1,0,1,average
2641,4,49,15,1,1,0,0,1,1,0,1,average
2642,5,52,15,1,1,0,0,1,1,0,1,average
2643,6,50,15,1,0,0,0,1,1,0,1,high
2644,7,50,15,1,1,0,0,1,1,0,1,very high
2645,8,50,15,1,1,0,0,1,1,0,1,very high
2646,9,48,15,1,1,0,0,1,1,0,1,very high
2647,22,49,7,0,1,1,1,1,1,0,1,average
2648,23,48,7,0,1,1,1,1,1,0,1,average
2649,24,49,7,0,1,1,1,1,1,0,1,average
2650,25,50,7,0,1,1,1,1,1,0,1,high
2651,26,49,7,0,1,1,1,1,1,0,1,high
2652,27,50,7,0,1,1,1,1,1,0,1,high
2653,28,49,7,0,1,1,1,1,1,0,1,high
2654,30,52,10,0,1,1,1,1,1,1,1,low
2655,31,50,10,0,1,1,1,1,1,1,1,average
2656,32,50,10,0,1,1,1,1,1,1,1,average
2657,33,50,10,0,1,1,1,1,1,1,1,average
2658,34,49,10,0,1,1,1,1,1,1,1,average
2659,35,48,10,0,0,1,1,1,1,1,1,average
2660,36,48,10,0,0,1,1,1,1,1,1,average
2661,26,48,11,0,1,0,1,1,1,1,1,low
2662,27,48,11,0,1,0,1,1,1,1,1,average
2663,28,48,11,0,1,0,1,1,1,1,1,average
2664,29,45,11,0,1,0,1,1,1,1,1,average
2665,30,47,11,0,1,0,1,1,1,1,1,high
2666,31,48,11,0,1,0,1,1,1,1,1,high
2667,32,47,11,0,1,0,1,1,1,1,1,high
2668,20,49,12,0,0,0,1,1,1,1,0,average
2669,21,49,12,0,0,0,1,1,1,1,0,average
2670,22,49,12,0,0,0,1,1,1,1,0,low
2671,23,49,12,0,0,0,1,1,1,1,0,low
2672,24,50,12,0,0,0,1,1,1,1,0,low
2673,25,50,12,0,0,0,1,1,1,1,0,high
2674,26,51,12,0,0,0,1,1,1,1,0,average
2675,29,43,12,0,0,0,1,0,1,1,0,high
2676,30,42,12,0,0,0,1,1,1,1,0,high
2677,31,46,12,0,0,0,1,1,1,1,0,very high
2678,32,45,12,0,0,0,1,1,1,1,0,very high
2679,33,46,12,0,0,0,1,1,1,1,0,very high
2680,34,41,12,0,0,0,1,1,1,1,0,very high
2681,35,43,12,0,0,0,1,1,1,1,0,very high
2682,27,51,12,1,0,0,1,1,1,1,1,low
2683,28,49,12,1,0,0,1,1,1,1,1,low
2684,29,50,12,0,0,0,1,1,1,1,1,low
2685,30,50,12,1,0,0,1,1,1,1,1,low
2686,31,45,12,0,0,0,1,1,1,1,1,low
2687,32,50,12,0,0,0,1,1,1,1,1,low
2688,33,49,12,0,0,0,1,1,1,1,1,average
2689,10,47,12,0,0,0,1,1,1,1,1,average
2690,11,52,12,0,0,0,1,1,1,1,1,high
2691,12,50,12,0,0,0,1,1,1,1,1,high
2692,13,49,12,1,0,0,1,1,1,1,1,high
2693,14,51,12,0,0,0,1,1,1,1,1,very high
2694,15,50,12,0,0,0,1,1,1,1,1,very high
2695,16,50,12,0,0,0,1,1,1,1,1,very high
2696,17,49,14,1,0,1,1,1,1,0,1,high
2697,18,49,14,1,0,1,1,1,1,0,1,high
2698,19,49,14,1,0,1,1,1,1,0,1,very high
2699,20,49,14,1,0,1,1,1,1,0,1,very high
2700,21,50,14,1,0,1,1,1,1,0,1,very high
2701,22,49,14,1,0,1,1,1,1,0,1,very high
2702,23,49,14,1,0,1,0,1,1,0,1,very high
2703,6,46,17,0,1,1,1,1,1,0,1,average
2704,7,49,17,0,1,1,1,1,1,0,1,average
2705,8,52,17,0,1,1,1,1,1,0,1,average
2706,9,49,17,0,1,1,1,1,1,0,1,average
2707,10,49,17,0,1,1,1,1,1,0,1,high
2708,11,50,17,0,1,1,1,1,1,0,1,high
2709,12,51,17,0,1,1,1,1,1,0,1,very high
2710,34,44,14,1,0,1,1,1,1,0,1,high
2711,35,45,14,1,0,1,1,1,1,0,1,high
2712,36,44,14,1,0,1,1,1,1,0,1,very high
2713,37,46,14,1,0,1,1,1,1,0,1,very high
2714,38,45,14,1,0,1,1,1,1,0,1,very high
2715,39,43,14,1,0,1,1,1,1,0,1,very high
2716,40,43,14,1,0,1,1,1,1,0,1,very high
2717,21,39,14,0,0,1,1,1,1,1,1,high
2718,22,52,14,0,0,0,1,1,1,1,1,high
2719,23,52,14,0,0,0,1,0,1,1,1,very high
2720,24,48,14,0,0,0,1,0,1,1,1,very high
2721,25,52,14,0,0,0,1,0,1,1,1,very high
2722,26,50,14,0,0,0,1,0,1,1,1,very high
2723,27,50,14,0,0,0,1,0,1,1,1,very high
2724,30,48,11,0,0,1,1,1,1,0,1,high
2725,31,47,11,0,0,1,1,1,1,0,1,high
2726,32,46,11,0,0,1,1,1,1,0,1,high
2727,33,47,11,0,0,1,1,1,1,0,1,very high
2728,34,47,11,0,0,1,1,1,1,0,1,very high
2729,35,47,11,0,0,1,1,1,1,0,1,very high
2730,36,46,11,0,0,1,1,1,1,0,1,very high
2731,35,52,9,0,1,1,1,1,1,1,1,low
2732,36,51,9,0,1,1,1,1,1,1,1,average
2733,37,51,9,1,1,1,1,1,1,0,1,low
2734,38,48,9,1,1,1,1,1,1,0,1,average
2735,39,48,9,1,1,1,1,1,1,0,1,average
2736,40,48,9,1,1,1,0,1,1,0,1,average
2737,41,47,9,1,1,1,0,1,1,0,1,average
2738,17,48,16,1,0,1,1,1,1,0,1,low
2739,18,50,16,1,0,1,1,1,1,0,1,average
2740,19,50,16,1,0,1,1,1,1,0,1,average
2741,20,49,16,1,0,1,1,1,1,0,1,low
2742,21,45,16,1,0,1,1,1,1,0,1,average
2743,22,51,16,1,0,1,1,1,1,0,1,high
2744,23,25,16,1,0,1,1,1,1,0,1,high
2745,15,48,12,0,1,0,0,1,1,1,1,average
2746,16,44,12,0,1,0,0,1,1,1,1,average
2747,17,48,12,0,1,0,0,1,1,1,1,average
2748,18,46,12,0,1,0,0,1,1,1,1,high
2749,19,48,12,0,1,0,0,1,1,1,1,high
2750,20,48,12,0,1,0,0,1,1,1,1,high
2751,21,46,12,0,1,0,0,1,1,1,1,very high
2752,3,49,12,0,0,1,0,1,1,0,0,low
2753,4,50,12,0,0,1,0,1,1,0,0,low
2754,5,50,12,0,0,1,0,1,1,0,0,average
2755,6,50,12,0,0,1,0,1,1,0,0,average
2756,7,50,12,0,0,1,0,1,1,0,0,high
2757,8,50,12,0,0,1,0,1,1,0,0,high
2758,9,50,12,0,0,1,0,1,1,0,0,high
2759,32,48,7,0,1,0,0,1,1,1,1,low
2760,33,49,7,0,1,0,0,1,1,1,1,low
2761,34,31,7,0,1,0,0,1,1,1,1,low
2762,35,48,7,0,1,0,0,1,1,1,1,low
2763,36,44,7,0,1,0,0,1,1,1,1,average
2764,37,45,7,0,1,0,0,1,1,1,1,average
2765,38,50,7,0,1,0,0,1,1,1,1,average
2766,10,45,12,0,1,0,0,1,1,0,1,low
2767,11,47,12,0,1,0,0,1,1,0,1,low
2768,12,48,12,0,1,0,0,0,1,0,1,low
2769,13,49,12,0,1,0,0,0,1,0,1,low
2770,14,45,12,0,0,0,0,0,1,0,1,average
2771,15,50,12,0,0,0,0,1,1,0,1,average
2772,16,52,12,0,0,0,0,1,1,0,1,average
2773,3,49,17,1,0,1,1,0,1,0,1,high
2774,4,51,17,1,0,1,1,0,1,0,1,high
2775,5,50,17,1,0,1,1,0,1,0,1,high
2776,6,50,17,1,0,1,1,1,1,0,1,very high
2777,7,50,17,1,0,1,1,1,1,0,1,very high
2778,8,51,17,1,0,1,1,1,1,0,1,very high
2779,9,49,17,1,0,1,1,1,1,0,1,very high
2780,13,49,16,1,1,0,1,1,1,0,1,average
2781,14,48,16,1,1,0,1,1,1,0,1,average
2782,15,49,16,1,1,0,1,1,1,0,1,high
2783,16,46,16,1,1,0,1,1,1,0,1,high
2784,17,47,16,1,1,0,1,1,1,0,1,very high
2785,18,48,16,1,1,0,1,1,1,0,1,very high
2786,19,47,16,1,1,0,1,1,1,0,1,very high
2787,31,42,6,0,1,0,1,1,1,1,0,low
2788,32,48,6,0,1,0,1,1,1,1,0,average
2789,33,48,6,0,1,0,1,1,1,1,0,average
2790,34,47,6,0,1,0,1,1,1,1,0,average
2791,35,47,6,0,1,0,1,1,1,1,0,high
2792,36,39,6,0,1,0,1,1,1,1,0,high
2793,37,47,6,0,1,0,1,1,1,1,0,very high
2794,13,28,10,0,1,0,1,1,1,1,1,average
2795,14,50,10,0,1,0,1,1,1,1,1,average
2796,15,48,10,0,1,0,1,1,1,1,1,high
2797,16,49,10,0,1,0,1,1,1,1,1,high
2798,17,46,10,0,1,0,1,1,1,1,1,high
2799,18,33,10,1,0,0,1,1,1,1,1,very high
2800,19,51,10,0,1,0,1,1,1,1,1,very high
2801,7,49,12,0,0,0,1,0,1,1,1,average
2802,8,42,12,0,0,0,1,0,1,1,1,high
2803,9,28,12,0,0,0,1,0,1,0,1,high
2804,10,38,12,0,0,0,1,0,1,1,1,high
2805,11,48,12,1,1,0,1,0,1,0,1,very high
2806,12,39,12,0,0,0,1,1,1,0,1,very high
2807,13,44,12,1,0,0,1,1,1,0,1,very high
2808,16,50,16,1,0,0,1,1,1,0,1,high
2809,17,48,16,1,0,0,1,1,1,0,1,high
2810,18,51,16,1,0,0,1,1,1,0,1,high
2811,19,50,16,1,0,0,1,1,1,0,1,very high
2812,20,49,16,1,0,0,1,1,1,0,1,very high
2813,21,52,16,1,0,0,1,1,1,0,1,very high
2814,22,51,16,1,0,0,1,1,1,0,1,very high
2815,21,50,12,0,0,0,1,1,1,1,1,high
2816,22,50,12,0,0,0,1,1,1,1,1,high
2817,23,50,12,0,0,0,1,1,1,1,1,very high
2818,24,50,12,0,0,0,1,1,1,1,1,very high
2819,25,50,12,0,0,0,1,1,1,1,1,very high
2820,26,50,12,0,0,0,1,1,1,1,1,very high
2821,27,50,12,0,0,0,1,1,1,1,1,very high
2822,15,50,12,0,1,0,1,1,1,1,1,average
2823,16,50,12,0,1,0,1,1,1,1,1,average
2824,17,46,12,0,1,0,1,1,1,1,1,high
2825,18,41,12,0,1,0,1,1,1,1,1,high
2826,19,49,12,0,1,0,1,1,1,1,1,high
2827,20,49,12,0,1,0,1,1,1,1,1,very high
2828,21,49,12,0,1,0,1,1,1,1,1,very high
2829,5,48,16,1,0,1,1,1,1,0,1,high
2830,6,49,16,1,0,1,1,1,1,0,1,high
2831,7,49,16,1,0,1,1,1,1,0,1,very high
2832,8,48,16,1,0,1,1,1,1,0,1,very high
2833,9,48,16,1,0,1,1,1,1,0,1,very high
2834,10,47,16,1,0,1,1,1,1,0,1,very high
2835,11,47,16,1,0,1,1,1,1,0,1,very high
2836,3,48,13,0,1,0,0,1,1,1,1,average
2837,4,43,13,0,1,0,1,1,1,1,1,average
2838,5,48,13,0,1,0,1,1,1,1,1,average
2839,6,47,13,0,1,0,1,1,1,1,1,average
2840,7,44,13,0,1,0,1,1,1,1,1,average
2841,8,46,13,0,1,0,1,1,1,1,1,high
2842,9,48,13,0,1,0,1,1,1,1,1,very high
2843,25,52,17,1,0,0,1,1,1,0,1,high
2844,26,44,17,1,0,0,1,1,1,0,1,high
2845,27,46,17,1,0,0,1,1,1,0,1,very high
2846,28,46,17,1,0,0,1,1,1,0,1,very high
2847,29,45,17,1,0,0,1,1,1,0,1,very high
2848,30,46,17,1,0,0,1,1,1,0,1,very high
2849,31,47,17,1,0,0,1,1,1,0,1,very high
2850,4,42,16,1,0,1,0,0,0,0,1,low
2851,5,50,16,1,0,1,0,0,0,0,1,low
2852,6,37,16,1,0,1,0,0,0,0,1,low
2853,7,38,16,1,0,1,0,0,0,0,1,low
2854,8,38,16,1,0,1,0,0,0,0,1,average
2855,9,42,16,1,0,1,0,0,0,0,1,average
2856,10,40,16,1,0,1,0,0,0,0,1,average
2857,40,50,10,0,1,0,1,1,1,1,1,low
2858,41,50,10,0,1,0,1,1,1,1,1,average
2859,42,49,10,0,1,0,1,1,1,1,1,average
2860,43,50,10,0,1,0,1,1,1,1,1,average
2861,44,52,10,0,0,0,1,1,1,0,1,average
2862,45,50,10,0,0,0,1,1,1,0,1,high
2863,46,51,10,0,0,0,1,1,1,0,1,very high
2864,20,22,12,0,0,0,0,0,0,0,1,low
2865,21,44,12,0,0,0,0,0,0,0,1,low
2866,22,52,12,0,0,0,0,0,0,0,1,low
2867,23,52,12,0,0,0,0,0,0,0,1,low
2868,24,50,12,0,0,0,0,0,0,0,1,low
2869,25,44,12,0,0,0,0,0,0,0,1,low
2870,26,48,12,0,0,0,0,0,0,0,1,average
2871,5,51,16,0,1,0,0,1,1,0,1,low
2872,6,47,16,0,1,0,0,1,1,0,1,low
2873,7,46,16,1,1,0,0,1,1,0,1,low
2874,8,49,16,1,1,0,0,1,1,0,1,average
2875,9,48,16,0,1,0,0,1,1,0,1,average
2876,10,48,16,0,1,0,0,1,1,0,1,average
2877,11,47,16,0,1,0,0,1,1,0,1,high
2878,1,50,16,1,0,0,1,1,1,0,1,low
2879,2,49,16,1,0,0,1,1,1,0,1,high
2880,3,49,16,1,0,0,1,1,1,0,1,high
2881,4,48,16,1,0,0,1,0,1,0,1,very high
2882,5,43,16,1,0,0,1,0,1,0,1,very high
2883,6,50,16,1,0,0,1,0,1,0,1,very high
2884,7,47,16,1,0,0,1,0,1,0,1,very high
2885,9,47,16,1,1,0,1,1,1,0,1,average
2886,10,38,16,1,1,0,1,1,1,0,1,high
2887,11,48,16,1,1,0,1,1,1,0,1,high
2888,12,48,16,1,1,0,1,1,1,0,1,very high
2889,13,48,16,1,1,0,1,1,1,0,1,very high
2890,14,48,16,1,1,0,1,1,1,0,1,very high
2891,15,49,16,1,1,0,1,1,1,0,1,very high
2892,37,47,12,1,0,0,1,1,1,1,0,average
2893,38,47,12,1,0,0,1,1,1,1,0,average
2894,39,47,12,1,0,0,1,1,1,1,0,average
2895,40,52,12,1,0,0,1,1,1,1,0,average
2896,41,47,12,1,0,0,1,1,1,1,0,high
2897,42,47,12,1,0,0,1,1,1,1,0,high
2898,43,47,12,1,0,0,1,1,1,1,0,very high
2899,21,32,9,0,1,0,1,1,1,1,1,low
2900,22,47,9,0,1,0,1,1,1,1,1,low
2901,23,50,9,0,1,0,1,1,1,1,1,low
2902,24,48,9,0,1,0,1,1,1,1,1,low
2903,25,48,9,0,1,0,1,1,1,1,1,low
2904,26,41,9,0,1,0,1,1,1,1,1,low
2905,27,45,9,0,1,0,1,1,1,1,1,average
2906,31,46,11,0,1,0,1,1,1,1,1,average
2907,32,43,11,1,1,0,1,1,1,1,1,average
2908,33,46,11,1,1,0,1,1,1,1,1,average
2909,34,46,11,1,1,0,1,1,1,1,1,average
2910,35,46,11,0,1,0,1,1,1,1,1,high
2911,36,46,11,1,1,0,1,1,1,1,1,high
2912,37,46,11,1,1,0,1,1,1,1,1,very high
2913,5,47,12,0,0,1,0,1,1,0,1,low
2914,6,51,12,0,1,1,0,1,1,0,1,low
2915,7,38,12,0,1,1,0,1,1,0,1,low
2916,8,38,12,0,1,1,0,1,1,0,1,low
2917,9,45,12,0,1,1,0,1,1,0,1,low
2918,10,48,12,0,1,1,0,1,1,0,1,low
2919,11,43,12,0,1,1,0,1,1,0,1,low
2920,28,47,12,0,1,0,1,1,1,1,1,average
2921,29,47,12,0,1,0,1,1,1,1,1,average
2922,30,47,12,0,1,0,1,1,1,1,1,average
2923,31,46,12,0,1,0,1,1,1,1,1,average
2924,32,46,12,0,1,0,1,1,1,1,1,high
2925,33,45,12,0,1,0,1,1,1,1,1,high
2926,34,46,12,0,1,0,1,1,1,1,1,high
2927,7,27,17,1,0,0,0,1,1,0,1,average
2928,8,52,17,1,0,0,0,1,1,0,1,average
2929,9,50,17,1,0,0,0,1,1,0,1,high
2930,10,52,17,1,0,0,0,1,1,0,1,high
2931,11,50,17,1,0,0,0,1,1,0,1,high
2932,12,50,17,1,0,0,0,1,1,0,1,very high
2933,13,50,17,1,0,0,0,1,1,0,1,very high
2934,8,50,14,1,0,0,1,0,0,0,1,average
2935,9,50,14,1,0,0,1,0,0,0,1,average
2936,10,50,14,1,0,0,1,0,0,0,1,average
2937,11,47,14,1,0,0,1,0,0,0,1,average
2938,12,50,14,1,0,0,1,0,0,0,1,high
2939,13,49,14,1,0,0,1,0,0,0,1,high
2940,14,49,14,1,0,0,1,0,0,0,1,high
2941,14,36,16,1,0,1,1,0,0,0,1,low
2942,15,39,16,1,0,1,1,0,0,0,1,low
2943,16,36,16,1,0,1,1,0,0,0,1,low
2944,17,38,16,1,0,1,1,0,0,0,1,average
2945,18,36,16,1,0,1,1,0,0,0,1,average
2946,19,37,16,1,0,1,1,0,0,0,1,average
2947,20,38,16,1,0,1,1,0,0,0,1,average
2948,10,49,12,0,1,0,0,1,1,1,1,low
2949,11,48,12,0,1,0,0,1,1,1,1,low
2950,12,49,12,0,1,0,0,1,1,1,1,average
2951,13,49,12,0,1,0,0,1,1,1,1,average
2952,14,49,12,0,1,0,0,1,1,1,1,average
2953,15,47,12,0,1,0,0,1,1,1,1,average
2954,16,44,12,0,1,0,0,1,1,1,1,high
2955,15,50,10,0,0,0,1,1,1,1,1,average
2956,16,48,10,0,0,0,1,1,1,1,1,high
2957,17,42,10,0,0,0,1,1,1,1,1,high
2958,18,40,10,0,0,0,1,1,1,1,1,high
2959,19,48,10,0,0,0,1,1,1,0,1,low
2960,20,36,10,0,0,0,1,1,1,0,1,high
2961,21,50,10,0,0,0,1,1,1,0,1,very high
2962,3,37,17,1,0,0,1,1,1,0,1,high
2963,4,36,17,1,0,0,1,1,1,1,1,high
2964,5,38,17,1,0,0,1,1,1,1,1,high
2965,6,42,17,1,0,0,1,1,1,0,1,very high
2966,7,46,17,1,0,0,1,1,1,1,1,very high
2967,8,45,17,1,0,0,1,1,1,1,1,very high
2968,9,38,17,1,0,0,1,1,1,1,1,very high
2969,3,50,13,1,0,0,0,1,1,1,1,low
2970,4,48,13,0,0,0,0,0,1,1,1,average
2971,5,49,13,0,0,0,0,0,1,1,1,high
2972,6,48,13,0,0,0,0,1,1,1,1,high
2973,7,48,13,0,0,0,0,1,1,1,1,high
2974,8,48,13,0,0,0,0,1,1,1,1,very high
2975,9,48,13,0,0,0,0,1,1,1,1,very high
2976,4,49,12,0,1,1,1,0,1,1,1,average
2977,5,52,12,0,1,1,1,0,1,1,1,average
2978,6,50,12,0,1,1,1,0,1,1,1,average
2979,7,48,12,0,1,1,1,0,1,1,1,average
2980,8,46,12,0,1,1,1,0,1,1,1,average
2981,9,47,12,0,1,1,1,0,1,1,1,high
2982,10,47,12,0,1,1,1,0,1,1,1,high
2983,27,46,17,1,0,0,1,1,1,0,1,high
2984,28,45,17,1,0,0,1,1,1,0,1,high
2985,29,50,17,1,0,0,1,1,1,0,1,very high
2986,30,46,17,1,0,0,1,1,1,0,1,very high
2987,31,50,17,1,0,0,1,1,1,0,1,very high
2988,32,51,17,1,0,0,1,1,1,0,1,very high
2989,33,48,17,1,0,0,1,1,1,0,1,very high
2990,30,37,17,1,0,1,0,1,1,0,1,low
2991,31,48,17,1,0,1,0,1,1,0,1,low
2992,32,36,17,1,0,1,0,1,1,0,1,low
2993,33,37,17,1,0,1,0,1,1,0,1,low
2994,34,36,17,1,0,1,0,1,1,0,1,average
2995,35,37,17,1,0,1,0,1,1,0,1,average
2996,36,36,17,1,0,1,0,1,1,0,1,average
2997,12,29,12,1,1,0,1,1,1,1,1,low
2998,13,44,12,1,1,0,1,1,1,1,1,average
2999,14,39,12,1,1,0,1,1,1,1,1,average
3000,15,48,12,0,0,0,1,1,1,1,1,average
3001,16,45,12,0,0,0,1,1,1,1,1,high
3002,17,28,12,0,0,0,1,1,1,1,1,high
3003,18,47,12,0,0,0,1,1,1,1,1,high
3004,10,49,4,0,0,1,0,1,1,0,1,low
3005,11,40,4,0,0,1,0,1,1,0,1,low
3006,12,39,4,0,0,1,0,1,1,0,1,low
3007,13,47,4,0,1,1,0,1,1,0,1,low
3008,14,51,4,0,1,1,0,1,1,0,1,low
3009,15,49,4,0,1,1,0,1,1,0,1,low
3010,16,48,4,0,1,1,0,1,1,0,1,low
3011,8,51,12,0,1,1,0,1,1,0,1,low
3012,9,52,12,1,1,1,0,1,1,0,1,low
3013,10,52,12,0,1,1,0,1,1,0,1,low
3014,11,41,12,0,1,1,0,1,1,1,1,low
3015,12,51,12,0,1,1,0,1,1,1,1,low
3016,13,50,12,0,1,1,0,1,1,1,1,average
3017,14,48,12,0,1,1,0,1,1,1,1,average
3018,27,50,12,0,0,1,1,1,1,1,1,high
3019,28,49,12,0,0,1,1,1,1,1,1,high
3020,29,52,12,0,0,1,1,1,1,1,1,very high
3021,30,50,12,0,0,1,1,1,1,1,1,very high
3022,31,50,12,0,0,1,1,1,1,1,1,very high
3023,32,50,12,0,0,1,1,1,1,1,1,very high
3024,33,50,12,0,0,1,1,1,1,1,1,very high
3025,24,49,14,1,0,0,1,1,1,0,1,average
3026,25,49,14,1,0,0,1,1,1,0,1,average
3027,26,49,14,1,0,0,1,1,1,0,1,average
3028,27,49,14,1,0,0,1,1,1,0,1,high
3029,28,49,14,1,0,0,1,1,1,0,1,average
3030,29,49,14,1,0,0,1,1,1,0,1,average
3031,30,49,14,1,0,0,1,1,1,0,1,high
3032,6,12,12,0,1,0,0,1,1,1,1,average
3033,7,30,12,0,1,0,0,1,1,1,1,average
3034,8,25,12,0,1,0,0,1,1,1,1,average
3035,9,52,12,0,1,0,0,1,1,1,1,high
3036,10,50,12,0,1,0,0,1,1,1,1,high
3037,11,46,12,0,1,0,0,1,1,1,1,very high
3038,12,46,12,0,1,0,0,1,1,1,1,very high
3039,13,47,9,0,0,0,0,1,1,1,1,average
3040,14,41,9,0,0,0,0,1,1,1,1,average
3041,15,39,9,0,0,0,0,1,1,1,1,high
3042,16,46,9,0,0,0,0,1,1,1,1,high
3043,17,50,9,0,0,0,0,1,1,1,1,high
3044,18,48,9,0,0,0,0,1,1,1,1,very high
3045,19,45,9,0,0,0,0,1,1,1,1,very high
3046,8,52,12,1,0,0,1,1,1,0,1,average
3047,9,52,12,1,0,0,1,1,1,0,1,average
3048,10,48,12,1,0,0,1,1,1,0,1,average
3049,11,49,12,1,0,0,1,1,1,0,1,average
3050,12,50,12,1,0,0,1,1,1,0,1,average
3051,13,52,12,1,0,0,1,1,1,0,1,average
3052,14,52,12,1,0,0,0,1,1,0,1,low
3053,14,50,12,0,1,0,1,1,1,1,1,low
3054,15,49,12,0,1,0,1,1,1,1,1,low
3055,16,50,12,0,0,0,1,1,1,1,1,low
3056,17,50,12,0,0,0,1,1,1,1,1,low
3057,18,50,12,0,0,0,1,1,1,1,1,low
3058,19,24,12,0,1,0,1,1,1,1,1,low
3059,20,27,12,0,1,0,1,1,1,1,1,average
3060,25,49,10,0,1,0,1,1,1,1,1,low
3061,26,42,10,0,1,0,1,1,1,1,1,low
3062,27,48,10,0,1,0,1,1,1,1,1,average
3063,28,49,10,0,1,0,1,1,1,1,1,average
3064,29,49,10,0,1,0,1,1,1,1,1,average
3065,30,49,10,0,1,0,1,1,1,1,1,average
3066,31,41,10,0,1,0,1,1,1,1,1,high
3067,12,50,12,0,1,0,1,1,1,1,1,low
3068,13,46,12,0,1,0,1,1,1,1,1,average
3069,14,45,12,0,1,0,1,1,1,1,1,high
3070,15,50,12,0,1,0,1,1,1,1,1,high
3071,16,47,12,0,1,0,1,1,1,1,1,very high
3072,17,45,12,0,1,0,1,1,1,1,1,very high
3073,18,49,12,0,1,0,1,1,1,1,1,very high
3074,9,50,14,1,0,0,1,1,1,0,1,low
3075,10,51,14,1,0,0,1,1,1,0,1,low
3076,11,51,14,1,0,0,1,1,1,0,1,low
3077,12,51,14,1,0,0,1,1,1,0,1,low
3078,13,50,14,1,0,0,1,1,1,0,1,low
3079,14,50,14,1,0,0,1,1,1,0,1,low
3080,15,50,14,1,0,0,1,1,1,0,1,average
3081,28,40,12,0,0,0,0,1,1,0,1,low
3082,29,51,12,0,0,0,0,1,1,0,1,low
3083,30,51,12,0,0,0,0,1,1,0,1,low
3084,31,51,12,0,0,0,0,1,1,0,1,low
3085,32,51,12,0,0,0,0,1,1,0,1,average
3086,33,51,12,0,0,0,0,1,1,0,1,average
3087,34,51,12,0,0,0,0,1,1,0,1,average
3088,40,50,12,0,0,0,1,1,1,0,1,low
3089,41,51,12,0,0,0,1,1,1,0,1,low
3090,42,50,12,0,0,0,1,1,1,0,1,low
3091,43,49,12,0,0,0,1,1,1,0,1,low
3092,44,48,12,0,0,0,1,1,1,0,1,average
3093,45,45,12,0,0,0,1,1,1,0,1,average
3094,46,48,12,0,0,0,1,1,1,0,1,average
3095,19,49,12,0,1,1,1,0,0,0,1,low
3096,20,49,12,0,1,1,1,0,0,0,1,low
3097,21,50,12,0,1,1,1,0,0,0,1,low
3098,22,50,12,1,1,1,1,0,0,0,1,low
3099,23,50,12,1,1,1,1,0,0,0,1,low
3100,24,49,12,0,0,1,1,0,0,0,1,low
